"AvailabilityZone","BilledCost","BillingAccountId","BillingAccountName","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","ChargeCategory","ChargeClass","ChargeDescription","ChargeFrequency","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountStatus","CommitmentDiscountType","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","Id","ServiceName","SkuId","SkuPriceId","SubAccountId","SubAccountName","Tags"
NULL,0.06200000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.062 per NAT Gateway Hour","Usage-Based","2024-09-04 16:00:00","2024-09-04 15:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.06200000000,"0.062","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","ap-northeast-1","Asia Pacific (Tokyo)","arn:ats:el2:ap-norteeast-1:445842163788:natgatetal/nat-0a8bef19776f0e435",NULL,NULL,"Compute",12886,"Amazon Elastic Compute Cloud","CA23TN2NAN47KGCF","CA23TN2NAN47KGCF.JRTCKXETXF.6YS6EN2CT7","67782387614","Atlas Apollo","{""application"": ""ClearVisionCentral"", ""environment"": ""dev"", ""business_unit"": ""Des MoinesIT""}"
NULL,0.00000000260,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.02 per GB - US East (Ohio) data transfer to Canada (Central)","Usage-Based","2024-09-16 14:00:00","2024-09-16 13:00:00",NULL,NULL,NULL,NULL,NULL,0.000000127600000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000260,"0.02","Standard",0.00000012760,"GB","AWS","Amazon Web Services, Inc.","us-east-2","US East (Ohio)",NULL,NULL,"bucket","Storage",14822,"Amazon Simple Storage Service","D29SU2RJ6Z8R7Y3B","D29SU2RJ6Z8R7Y3B.JRTCKXETXF.6YS6EN2CT7","85742851457","Orion Odyssey","{""application"": ""BlueFrameworkBoost"", ""environment"": ""prod"", ""business_unit"": ""KotaArchitecture""}"
"us-west-2c",0.09001175000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.05 per vCPU-Hour of T3 CPU Credits","Usage-Based","2024-09-21 19:00:00","2024-09-21 18:00:00",NULL,NULL,NULL,NULL,NULL,1.800235000000000,"vCPU-Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.09001175000,"0.05","Standard",1.80023500000,"vCPU-Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","i-0fe2l910612b91la1",NULL,NULL,"Compute",18416,"Amazon Elastic Compute Cloud","PRN6A2Z3QVS9CA8N","PRN6A2Z3QVS9CA8N.JRTCKXETXF.6YS6EN2CT7","89940249028","Eclipse Voyager","{""application"": ""SafeAnalyzerPlus"", ""environment"": ""prod"", ""business_unit"": ""CairoArchitecture""}"
"us-west-2a",0.03670000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"m5.large Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #1","Usage-Based","2024-09-04 23:00:00","2024-09-04 22:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.09600000000,"0.096","Dynamic",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","i-07f24lb74l49ff520",NULL,NULL,"Compute",18661,"Amazon Elastic Compute Cloud","5Z8AQP4EMD9FMP5W","5Z8AQP4EMD9FMP5W.JRTCKXETXF.6YS6EN2CT7","51738928782","Atlas Nimbus","{""application"": ""MaxMindInsight"", ""environment"": ""prod"", ""business_unit"": ""MadridProcurement""}"
"us-east-1",0.00000500000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)","Usage-Based","2024-09-14 12:00:00","2024-09-14 11:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"API Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000500000,"0.000005","Standard",1.00000000000,"API Requests","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)",NULL,NULL,NULL,"Management and Governance",19083,"AWS Systems Manager","MB4F8NNCDVWUBKDE","MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion",NULL
NULL,0.00001111590,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"USD 0.1 per GB-Mo for TimedStorage-ByteHrs in EU (Stockholm)","Usage-Based","2024-09-06 05:00:00","2024-09-06 04:00:00",NULL,NULL,NULL,NULL,NULL,0.000111158600000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00001111590,"0.1","Standard",0.00011115860,"GB-Months","AWS","Amazon Web Services, Inc.","eu-north-1","EU (Stockholm)","arn:ats:elr:eu-norte-1:381491982122:repositorl/rume-074-rem-1-0-0-lev",NULL,NULL,"Other",24148,"Amazon EC2 Container Registry (ECR)","YZ2F5ZZ8QJ8MVBSF","YZ2F5ZZ8QJ8MVBSF.JRTCKXETXF.6YS6EN2CT7","55441562023","Horizon Apollo",NULL
NULL,0.00520833330,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.125 per GB-month of Provisioned IOPS SSD (io1) provisioned storage - US West (Oregon)","Usage-Based","2024-09-22 05:00:00","2024-09-22 04:00:00",NULL,NULL,NULL,NULL,NULL,0.041666666700000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00520833330,"0.125","Standard",0.04166666670,"GB-Months","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","vom-0431ffeb1ll4lb6bf",NULL,"volume","Storage",32059,"Amazon Elastic Compute Cloud","R6Q8KEWY2X5E7SH8","R6Q8KEWY2X5E7SH8.JRTCKXETXF.6YS6EN2CT7","69918885631","Odyssey Horizon",NULL
NULL,0.00037668890,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"AWS Fargate - vCPU  - US West 2 (Oregon)","Usage-Based","2024-09-26 19:00:00","2024-09-26 18:00:00",NULL,NULL,NULL,NULL,NULL,0.009305555600000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00037668890,"0.04048","Standard",0.00930555560,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:els:us-test-2:564704738649:tasf/levelsstalfB47B9DEE-megenlElsCmuster6C3FB7F4-US7YFY9ZX6VP/e4ll99ealf9841248502ba18alfl1lea",NULL,NULL,"Other",37734,"Amazon Elastic Container Service","EKCCQUSFCBDDTKTS","EKCCQUSFCBDDTKTS.JRTCKXETXF.6YS6EN2CT7","68974153460","Voyager Zenith",NULL
"eu-central-1b",0.08793782400,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.208 per On Demand Linux m5a.xlarge Instance Hour","Usage-Based","2024-09-26 16:00:00","2024-09-26 15:00:00",NULL,NULL,NULL,NULL,NULL,0.422778000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.08793782400,"0.208","Standard",0.42277800000,"Hours","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)","i-0a37l6l87f655b24b",NULL,"instance","Compute",40274,"Amazon Elastic Compute Cloud","FCDR7GHDJDC2G8Q9","FCDR7GHDJDC2G8Q9.JRTCKXETXF.6YS6EN2CT7","65226353821","Nimbus Apollo","{""application"": ""FastStudioZone"", ""environment"": ""prod"", ""business_unit"": ""TempeSRE""}"
NULL,0.01666666670,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.08 per GB-month of General Purpose (gp3) provisioned storage - US East (N. Virginia)","Usage-Based","2024-09-24 08:00:00","2024-09-24 07:00:00",NULL,NULL,NULL,NULL,NULL,0.208333333300000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.01666666670,"0.08","Standard",0.20833333330,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-072b51a05fa5fe7ba",NULL,"volume","Storage",41381,"Amazon Elastic Compute Cloud","JG3KUJMBRGHV3N8G","JG3KUJMBRGHV3N8G.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""ZoomMapMax"", ""environment"": ""prod"", ""business_unit"": ""TempeAI""}"
NULL,0.00000120000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.40 per 1,000,000 queries for the first 1 Billion queries","Usage-Based","2024-09-23 10:00:00","2024-09-23 09:00:00",NULL,NULL,NULL,NULL,NULL,3.000000000000000,"Queries",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000120000,"0.0000004","Standard",3.00000000000,"Queries","AWS","Amazon Web Services, Inc.","global",NULL,"arn:ats:route53:::eosteltone/Z2360DWFXW0QH7",NULL,NULL,"Networking",45351,"Amazon Route 53","JHRA6QBEDT9FZVT5","JHRA6QBEDT9FZVT5.JRTCKXETXF.ZN357FEBCK","84445137922","Pioneer Nimbus",NULL
NULL,0.00066870130,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"AWS Lambda - Total Compute - US West (Oregon)-Tier-1","Usage-Based","2024-09-22 01:00:00","2024-09-22 00:00:00",NULL,NULL,NULL,NULL,NULL,40.122000000000000,"Seconds",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00066870130,"0.0000166667","Standard",40.12200000000,"Seconds","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:macfla:us-test-2:365499461711:bunltion:faferlServileWefsolfet-prol1-senl_cessage",NULL,NULL,"Compute",50622,"AWS Lambda","XCU6U9G4FCKZQWG9","XCU6U9G4FCKZQWG9.JRTCKXETXF.CUKFZ388N3","18938484842","Orion Zenith",NULL
NULL,0.00003000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.01 per 1,000 requests","Usage-Based","2024-09-10 13:00:00","2024-09-10 12:00:00",NULL,NULL,NULL,NULL,NULL,3.000000000000000,"Requests",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00003000000,"0.00001","Standard",3.00000000000,"Requests","AWS","Amazon Web Services, Inc.","ap-northeast-2","Asia Pacific (Seoul)",NULL,NULL,NULL,"Management and Governance",53914,"AmazonCloudWatch","CY5JMB5JBHJAY5XB","CY5JMB5JBHJAY5XB.JRTCKXETXF.6YS6EN2CT7","85476340744","Eclipse Horizon",NULL
"us-east-1c",0.26880000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.2688 per On Demand Linux t4g.2xlarge Instance Hour","Usage-Based","2024-09-25 18:00:00","2024-09-25 17:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.26880000000,"0.2688","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-025e7665lfe9768e2",NULL,"instance","Compute",56627,"Amazon Elastic Compute Cloud","5GRYRXZ4H2TXBSTD","5GRYRXZ4H2TXBSTD.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00069444440,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.05 per GB-month of Magnetic provisioned storage - US East (Northern Virginia)","Usage-Based","2024-09-21 15:00:00","2024-09-21 14:00:00",NULL,NULL,NULL,NULL,NULL,0.013888888900000,"GB-Months",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00069444440,"0.05","Standard",0.01388888890,"GB-Months","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","vom-07095fef2e397l4e6",NULL,"volume","Storage",57862,"Amazon Elastic Compute Cloud","269VXUCZZ7E6JNXT","269VXUCZZ7E6JNXT.JRTCKXETXF.6YS6EN2CT7","84445137922","Pioneer Nimbus",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront","Usage-Based","2024-09-20 18:00:00","2024-09-20 17:00:00",NULL,NULL,NULL,NULL,NULL,13.781175660000000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",13.78117566000,"GB","AWS","Amazon Web Services, Inc.","us-east-1","US East (N. Virginia)","i-0ea697effb6ll0l0b",NULL,NULL,"Compute",58936,"Amazon Elastic Compute Cloud","RP3ZUBNA3QZ7JHU5","RP3ZUBNA3QZ7JHU5.JRTCKXETXF.6YS6EN2CT7","11353890204","Atlas Orion","{""application"": ""BrightPathMatrix"", ""environment"": ""dev"", ""business_unit"": ""PeoriaData""}"
NULL,0.00500000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.005 per Idle public IPv4 address per hour","Usage-Based","2024-09-07 23:00:00","2024-09-07 22:00:00",NULL,NULL,NULL,NULL,NULL,1.000000000000000,"Hours",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00500000000,"0.005","Standard",1.00000000000,"Hours","AWS","Amazon Web Services, Inc.","us-west-2","US West (Oregon)","arn:ats:el2:us-test-2:345577634450:emastil-ip/eipammol-06ff8261",NULL,NULL,"Networking",59598,"Amazon Virtual Private Cloud","4KKZ7RH6GMEH6Q4Q","4KKZ7RH6GMEH6Q4Q.JRTCKXETXF.6YS6EN2CT7","41427911773","Orion Nimbus",NULL
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-14 12:00:00","2024-09-14 11:00:00",NULL,NULL,NULL,NULL,NULL,0.000001486400000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000148640,"GB","AWS","Amazon Web Services, Inc.","us-west-2","External","arn:ats:rls:us-test-2:961082193871:lf:terraborc-20180918211143281500000001",NULL,NULL,"Databases",60351,"Amazon Relational Database Service","HSRFWQ3TJGWVZ2EK","HSRFWQ3TJGWVZ2EK.JRTCKXETXF.6YS6EN2CT7","69918885631","Odyssey Horizon","{""application"": ""ZoomBridgeInsight"", ""environment"": ""prod"", ""business_unit"": ""BangkokAI""}"
NULL,0.00000000000,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.000 per GB - data transfer in per month","Usage-Based","2024-09-03 10:00:00","2024-09-03 09:00:00",NULL,NULL,NULL,NULL,NULL,0.000000074500000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000000000,"0","Standard",0.00000007450,"GB","AWS","Amazon Web Services, Inc.","eu-central-1","External","i-0b8298503llffff97",NULL,NULL,"Compute",52981,"Amazon Elastic Compute Cloud","BWS8837XEJR9Q69S","BWS8837XEJR9Q69S.JRTCKXETXF.6YS6EN2CT7","18938484842","Orion Zenith","{""application"": ""DirectCenterIQ"", ""environment"": ""dev"", ""business_unit"": ""KyotoDesign""}"
NULL,0.00000241300,"1234567890123","SunBird","USD","2024-10-01 00:00:00","2024-09-01 00:00:00","Usage",NULL,"$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","Usage-Based","2024-09-03 13:00:00","2024-09-03 12:00:00",NULL,NULL,NULL,NULL,NULL,0.000026810900000,"GB",0.00000000000,0.00000000000,0.00000000000,"Amazon Web Services, Inc.",0.00000241300,"0.09","Standard",0.00002681090,"GB","AWS","Amazon Web Services, Inc.","eu-central-1","EU (Frankfurt)","i-0b8298503llffff97",NULL,NULL,"Compute",58463,"Amazon Elastic Compute Cloud","F62Y6TKR8NC6Q2ZB","F62Y6TKR8NC6Q2ZB.JRTCKXETXF.Q3Z75P77EN","18938484842","Orion Zenith","{""application"": ""DirectCenterIQ"", ""environment"": ""dev"", ""business_unit"": ""KyotoDesign""}"
